FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
100625,15APR2022,2022,04,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,315,909",,,"13,258,470",,"77,574,379"
100625,15MAY2022,2022,05,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,566,003",,,"13,293,266",,"77,859,269"
100625,15JUN2022,2022,06,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,466,921",,,"13,257,699",,"77,724,620"
100625,15JUL2022,2022,07,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,770,750",,,"13,214,238",,"77,984,988"
100625,15AUG2022,2022,08,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,170,774",,,"13,241,617",,"78,412,391"
100625,15SEP2022,2022,09,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,268,501",,,"13,231,675",,"78,500,176"
100625,15OCT2022,2022,10,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,426,827",,,"13,282,557",,"78,709,384"
100625,15NOV2022,2022,11,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,256,368",,,"13,192,917",,"78,449,285"
100625,15DEC2022,2022,12,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,803,941",,,"13,247,562",,"79,051,503"
100625,15JAN2023,2023,01,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,061,988",,,"13,137,553",,"78,199,541"
100625,15FEB2023,2023,02,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,415,724",,,"13,051,324",,"77,467,048"
100625,15MAR2023,2023,03,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,159,893",,,"13,198,698",,"78,358,591"
100625,15APR2023,2023,04,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","64,609,669",,,"13,082,159",,"77,691,828"
100625,15MAY2023,2023,05,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,050,414",,,"13,155,628",,"78,206,042"
100625,15JUN2023,2023,06,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,105,598",,,"13,194,196",,"78,299,794"
100625,15JUL2023,2023,07,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","65,860,028",,,"13,370,916",,"79,230,944"
100625,15AUG2023,2023,08,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","66,393,882",,,"13,502,981",,"79,896,863"
100625,15SEP2023,2023,09,G006,AMÉRICA MÓVIL,C0517,TELCEL,"RADIOMOVIL DIPSA, S.A. DE C.V.","66,350,985",,,"13,549,928",,"79,900,913"
100656,15JAN2023,2023,01,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"248,260","248,260"
100656,15FEB2023,2023,02,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"256,077","256,077"
100656,15MAR2023,2023,03,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"264,313","264,313"
100656,15APR2023,2023,04,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"268,505","268,505"
100656,15MAY2023,2023,05,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"277,467","277,467"
100656,15JUN2023,2023,06,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"285,398","285,398"
100656,15JUL2023,2023,07,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"283,780","283,780"
100656,15AUG2023,2023,08,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"288,565","288,565"
100656,15SEP2023,2023,09,G004,GRUPO TELEVISA,C0784,IZZI,"CABLEVISION RED, S.A. DE C.V.",,,,,"293,174","293,174"
100715,15JAN2021,2021,01,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,518,518
100715,15FEB2021,2021,02,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,559,559
100715,15MAR2021,2021,03,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,686,686
100715,15APR2021,2021,04,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,746,746
100715,15MAY2021,2021,05,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,900,900
100715,15JUN2021,2021,06,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,531","1,531"
100715,15JUL2021,2021,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,406","1,406"
100715,15AUG2021,2021,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,500","1,500"
100715,15SEP2021,2021,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,503","1,503"
100715,15OCT2021,2021,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,259","1,259"
100715,15NOV2021,2021,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,398","1,398"
100715,15DEC2021,2021,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,553","1,553"
100715,15JAN2022,2022,01,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,079","1,079"
100715,15FEB2022,2022,02,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,337","1,337"
100715,15MAR2022,2022,03,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,498","1,498"
100715,15APR2022,2022,04,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,389","1,389"
100715,15MAY2022,2022,05,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,242","1,242"
100715,15JUN2022,2022,06,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,138","1,138"
100715,15JUL2022,2022,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,079","1,079"
100715,15AUG2022,2022,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,089","1,089"
100715,15SEP2022,2022,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,096","1,096"
100715,15OCT2022,2022,10,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,134","1,134"
100715,15NOV2022,2022,11,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,105","1,105"
100715,15DEC2022,2022,12,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,091","1,091"
100715,15JAN2023,2023,01,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,080","1,080"
100715,15FEB2023,2023,02,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,094","1,094"
100715,15MAR2023,2023,03,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,139","1,139"
100715,15APR2023,2023,04,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,118","1,118"
100715,15MAY2023,2023,05,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,194","1,194"
100715,15JUN2023,2023,06,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,227","1,227"
100715,15JUL2023,2023,07,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,254","1,254"
100715,15AUG2023,2023,08,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,270","1,270"
100715,15SEP2023,2023,09,G008,MEGACABLE-MCM,C0378,MEGACABLE,"MYC RED, S.A. DE C.V.",,,,,"1,317","1,317"
100770,15JAN2021,2021,01,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,561,561
100770,15FEB2021,2021,02,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,594,594
100770,15MAR2021,2021,03,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,610,610
100770,15APR2021,2021,04,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,597,597
100770,15MAY2021,2021,05,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,638,638
100770,15JUN2021,2021,06,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,661,661
100770,15JUL2021,2021,07,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,670,670
100770,15AUG2021,2021,08,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,698,698
100770,15SEP2021,2021,09,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,703,703
100770,15OCT2021,2021,10,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,713,713
100770,15NOV2021,2021,11,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,702,702
100770,15DEC2021,2021,12,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,704,704
100770,15JAN2022,2022,01,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,707,707
100770,15FEB2022,2022,02,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,008","1,008"
100770,15MAR2022,2022,03,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,330","1,330"
100770,15APR2022,2022,04,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,519","1,519"
100770,15MAY2022,2022,05,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,628","1,628"
100770,15JUN2022,2022,06,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,725","1,725"
100770,15JUL2022,2022,07,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,794","1,794"
100770,15AUG2022,2022,08,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,866","1,866"
100770,15SEP2022,2022,09,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,943","1,943"
100770,15OCT2022,2022,10,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,978","1,978"
100770,15NOV2022,2022,11,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,988","1,988"
100770,15DEC2022,2022,12,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"2,025","2,025"
100770,15JAN2023,2023,01,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"2,038","2,038"
100770,15FEB2023,2023,02,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"2,062","2,062"
100770,15MAR2023,2023,03,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,952","1,952"
100770,15APR2023,2023,04,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,755","1,755"
100770,15MAY2023,2023,05,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,587","1,587"
100770,15JUN2023,2023,06,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,479","1,479"
100770,15JUL2023,2023,07,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,367","1,367"
100770,15AUG2023,2023,08,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,279","1,279"
100770,15SEP2023,2023,09,G004,GRUPO TELEVISA,C0508,SKY,"CORPORACION DE RADIO Y TELEVISION DEL NORTE DE MEXICO, S. DE R.L. DE C.V.",,,,,"1,235","1,235"
100854,15JAN2021,2021,01,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,85,85
100854,15FEB2021,2021,02,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,250,250
100854,15MAR2021,2021,03,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,163,163
100854,15APR2021,2021,04,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,249,249
100854,15MAY2021,2021,05,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,93,93
100854,15JUN2021,2021,06,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,158,158
100854,15JUL2021,2021,07,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,154,154
100854,15AUG2021,2021,08,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,286,286
100854,15SEP2021,2021,09,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,315,315
100854,15OCT2021,2021,10,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,146,146
100854,15NOV2021,2021,11,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,339,339
100854,15DEC2021,2021,12,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,123,123
100854,15JAN2022,2022,01,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"5,566","5,566"
100854,15FEB2022,2022,02,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"5,848","5,848"
100854,15MAR2022,2022,03,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,388","6,388"
100854,15APR2022,2022,04,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,341","6,341"
100854,15MAY2022,2022,05,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,740","6,740"
100854,15JUN2022,2022,06,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"7,011","7,011"
100854,15JUL2022,2022,07,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,876","6,876"
100854,15AUG2022,2022,08,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,899","6,899"
100854,15SEP2022,2022,09,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"7,033","7,033"
100854,15OCT2022,2022,10,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,780","6,780"
100854,15NOV2022,2022,11,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,893","6,893"
100854,15DEC2022,2022,12,C485,SERVITRON,C0485,SERVITRON,"SERVICIOS TRONCALIZADOS, S.A. DE C.V.",,,,,"6,889","6,889"
101346,15JUN2013,2013,06,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","1,920,904","566,973",,,,"2,487,877"
101346,15JUL2013,2013,07,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,288,678","349,514",,,,"2,638,192"
101346,15AUG2013,2013,08,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,423,425","370,092",,,,"2,793,517"
101346,15SEP2013,2013,09,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,365,440","583,403",,,,"2,948,843"
101346,15OCT2013,2013,10,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,618,398","399,867",,,,"3,018,265"
101346,15NOV2013,2013,11,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,680,631","409,371",,,,"3,090,002"
101346,15DEC2013,2013,12,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,569,131","590,294",,,,"3,159,425"
101346,15JAN2014,2014,01,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,701,703","412,589",,,,"3,114,292"
101346,15FEB2014,2014,02,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,662,549","406,610",,,,"3,069,159"
101346,15MAR2014,2014,03,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","2,467,086","561,307",,,,"3,028,393"
101346,15APR2014,2014,04,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","3,414,443","521,435",,,,"3,935,878"
101346,15MAY2014,2014,05,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","4,176,307","637,783",,,,"4,814,090"
101346,15JUN2014,2014,06,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","5,059,208","662,367",,,,"5,721,575"
101346,15JUL2014,2014,07,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","5,231,530","798,931",,,,"6,030,461"
101346,15AUG2014,2014,08,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","5,508,426","841,217",,,,"6,349,643"
101346,15SEP2014,2014,09,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","5,992,396","676,428",,,,"6,668,824"
101346,15OCT2014,2014,10,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","6,129,946","936,132",,,,"7,066,078"
101346,15NOV2014,2014,11,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","6,486,058","990,515",,,,"7,476,573"
101346,15DEC2014,2014,12,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","7,148,700","725,127",,,,"7,873,827"
101346,15JAN2015,2015,01,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","7,114,122","1,086,430",,,,"8,200,552"
101346,15FEB2015,2015,02,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","7,397,562","1,129,715",,,,"8,527,277"
101346,15MAR2015,2015,03,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,038,112","784,271",,,,"8,822,383"
101346,15APR2015,2015,04,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","7,851,019","1,198,965",,,,"9,049,984"
101346,15MAY2015,2015,05,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,042,098","1,228,145",,,,"9,270,243"
101346,15JUN2015,2015,06,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,668,766","829,078",,,,"9,497,844"
101346,15JUL2015,2015,07,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,467,711","1,293,142",,,,"9,760,853"
101346,15AUG2015,2015,08,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,703,481","1,329,148",,,,"10,032,629"
101346,15SEP2015,2015,09,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,398,669","905,736",,,,"10,304,405"
101346,15OCT2015,2015,10,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,364,182","1,430,047",,,,"10,794,229"
101346,15NOV2015,2015,11,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,803,277","1,497,103",,,,"11,300,380"
101346,15DEC2015,2015,12,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","10,776,103","1,014,101",,,,"11,790,204"
101346,15JAN2016,2016,01,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,184,596","1,249,907",,,,"9,434,503"
101346,15FEB2016,2016,02,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,220,536","1,255,395",,,,"9,475,931"
101346,15MAR2016,2016,03,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,566,824","1,308,279",,,,"9,875,103"
101346,15APR2016,2016,04,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,504,812","1,298,808",,,,"9,803,620"
101346,15MAY2016,2016,05,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,584,779","1,311,021",,,,"9,895,800"
101346,15JUN2016,2016,06,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,563,405","1,307,756",,,,"9,871,161"
101346,15JUL2016,2016,07,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,724,295","1,332,327",,,,"10,056,622"
101346,15AUG2016,2016,08,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,670,475","1,324,108",,,,"9,994,583"
101346,15SEP2016,2016,09,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,600,011","1,313,347",,,,"9,913,358"
101346,15OCT2016,2016,10,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,767,537","1,338,930",,,,"10,106,467"
101346,15NOV2016,2016,11,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,807,704","1,345,065",,,,"10,152,769"
101346,15DEC2016,2016,12,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,194,661","1,404,158",,,,"10,598,819"
101346,15JAN2017,2017,01,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,187,240","1,403,025",,,,"10,590,265"
101346,15FEB2017,2017,02,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","9,663,638","1,475,778",,,,"11,139,416"
101346,15MAR2017,2017,03,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","10,005,458","1,527,979",,,,"11,533,437"
101346,15APR2017,2017,04,G003,TELEFÓNICA,C0422,MOVISTAR,"PEGASO PCS, S.A. DE C.V.","8,837,690",,"1,255,169","94,475",,"10,187,334"
